tooltip	clickSelects	showSelected2	group
MO-018050 2019	MO-018050	Coaching_Leadership.for.Effective.Implementation.of.District.Wide.Evidenced.Based.Practices	8021
MO-039136 2020	MO-039136	Coaching_Leadership.for.Effective.Implementation.of.District.Wide.Evidenced.Based.Practices	8022
MO-051159 2018	MO-051159	Coaching_Leadership.for.Effective.Implementation.of.District.Wide.Evidenced.Based.Practices	8023
MO-008107 2020	MO-008107	Coaching_Leadership.for.Effective.Implementation.of.District.Wide.Evidenced.Based.Practices	8024
MO-008107 2019	MO-008107	Coaching_Leadership.for.Effective.Implementation.of.District.Wide.Evidenced.Based.Practices	8025
MO-085046 2020	MO-085046	Coaching_Leadership.for.Effective.Implementation.of.District.Wide.Evidenced.Based.Practices	8026
MO-085046 2019	MO-085046	Coaching_Leadership.for.Effective.Implementation.of.District.Wide.Evidenced.Based.Practices	8027
MO-085046 2018	MO-085046	Coaching_Leadership.for.Effective.Implementation.of.District.Wide.Evidenced.Based.Practices	8028
MO-096114 2019	MO-096114	Coaching_Leadership.for.Effective.Implementation.of.District.Wide.Evidenced.Based.Practices	8029
MO-054043 2019	MO-054043	Coaching_Leadership.for.Effective.Implementation.of.District.Wide.Evidenced.Based.Practices	8030
MO-092089 2020	MO-092089	Coaching_Leadership.for.Effective.Implementation.of.District.Wide.Evidenced.Based.Practices	8031
MO-092089 2019	MO-092089	Coaching_Leadership.for.Effective.Implementation.of.District.Wide.Evidenced.Based.Practices	8032
MO-092089 2018	MO-092089	Coaching_Leadership.for.Effective.Implementation.of.District.Wide.Evidenced.Based.Practices	8033
MO-074190 2020	MO-074190	Coaching_Leadership.for.Effective.Implementation.of.District.Wide.Evidenced.Based.Practices	8034
MO-074190 2018	MO-074190	Coaching_Leadership.for.Effective.Implementation.of.District.Wide.Evidenced.Based.Practices	8035
MO-074190 2019	MO-074190	Coaching_Leadership.for.Effective.Implementation.of.District.Wide.Evidenced.Based.Practices	8036
MO-046131 2020	MO-046131	Coaching_Leadership.for.Effective.Implementation.of.District.Wide.Evidenced.Based.Practices	8037
MO-046131 2018	MO-046131	Coaching_Leadership.for.Effective.Implementation.of.District.Wide.Evidenced.Based.Practices	8038
MO-057004 2019	MO-057004	Coaching_Leadership.for.Effective.Implementation.of.District.Wide.Evidenced.Based.Practices	8039
MO-057004 2018	MO-057004	Coaching_Leadership.for.Effective.Implementation.of.District.Wide.Evidenced.Based.Practices	8040
MO-009080 2019	MO-009080	Coaching_Leadership.for.Effective.Implementation.of.District.Wide.Evidenced.Based.Practices	8041
MO-009080 2020	MO-009080	Coaching_Leadership.for.Effective.Implementation.of.District.Wide.Evidenced.Based.Practices	8042
MO-113001 2020	MO-113001	Coaching_Leadership.for.Effective.Implementation.of.District.Wide.Evidenced.Based.Practices	8043
MO-113001 2019	MO-113001	Coaching_Leadership.for.Effective.Implementation.of.District.Wide.Evidenced.Based.Practices	8044
MO-113001 2018	MO-113001	Coaching_Leadership.for.Effective.Implementation.of.District.Wide.Evidenced.Based.Practices	8045
MO-109002 2020	MO-109002	Coaching_Leadership.for.Effective.Implementation.of.District.Wide.Evidenced.Based.Practices	8046
MO-001090 2019	MO-001090	Coaching_Interaction.Type_Virtual	8047
MO-093120 2020	MO-093120	Coaching_Interaction.Type_Virtual	8048
MO-093120 2019	MO-093120	Coaching_Interaction.Type_Virtual	8049
MO-055110 2019	MO-055110	Coaching_Interaction.Type_Virtual	8050
MO-055110 2018	MO-055110	Coaching_Interaction.Type_Virtual	8051
MO-034124 2020	MO-034124	Coaching_Interaction.Type_Virtual	8052
MO-096099 2018	MO-096099	Coaching_Interaction.Type_Virtual	8053
MO-019152 2020	MO-019152	Coaching_Interaction.Type_Virtual	8054
MO-019152 2018	MO-019152	Coaching_Interaction.Type_Virtual	8055
MO-094076 2020	MO-094076	Coaching_Interaction.Type_Virtual	8056
MO-094076 2019	MO-094076	Coaching_Interaction.Type_Virtual	8057
MO-082100 2019	MO-082100	Coaching_Interaction.Type_Virtual	8058
MO-058112 2019	MO-058112	Coaching_Interaction.Type_Virtual	8059
MO-058112 2018	MO-058112	Coaching_Interaction.Type_Virtual	8060
MO-021149 2020	MO-021149	Coaching_Interaction.Type_Virtual	8061
MO-021149 2019	MO-021149	Coaching_Interaction.Type_Virtual	8062
MO-011079 2019	MO-011079	Coaching_Interaction.Type_Virtual	8063
MO-011079 2018	MO-011079	Coaching_Interaction.Type_Virtual	8064
MO-058107 2018	MO-058107	Coaching_Interaction.Type_Virtual	8065
MO-042117 2019	MO-042117	Coaching_Interaction.Type_Virtual	8066
MO-042117 2020	MO-042117	Coaching_Interaction.Type_Virtual	8067
MO-015002 2019	MO-015002	Coaching_Interaction.Type_Virtual	8068
MO-016096 2019	MO-016096	Coaching_Interaction.Type_Virtual	8069
MO-017125 2020	MO-017125	Coaching_Interaction.Type_Virtual	8070
MO-017125 2019	MO-017125	Coaching_Interaction.Type_Virtual	8071
MO-049142 2019	MO-049142	Coaching_Interaction.Type_Virtual	8072
MO-049142 2020	MO-049142	Coaching_Interaction.Type_Virtual	8073
MO-078012 2019	MO-078012	Coaching_Interaction.Type_Virtual	8074
MO-078012 2018	MO-078012	Coaching_Interaction.Type_Virtual	8075
MO-005123 2020	MO-005123	Coaching_Interaction.Type_Virtual	8076
MO-005123 2019	MO-005123	Coaching_Interaction.Type_Virtual	8077
MO-094086 2020	MO-094086	Coaching_Interaction.Type_Virtual	8078
MO-094086 2019	MO-094086	Coaching_Interaction.Type_Virtual	8079
MO-067061 2020	MO-067061	Coaching_Interaction.Type_Virtual	8080
MO-059117 2020	MO-059117	Coaching_Interaction.Type_Virtual	8081
MO-059117 2019	MO-059117	Coaching_Interaction.Type_Virtual	8082
MO-023101 2019	MO-023101	Coaching_Interaction.Type_Virtual	8083
MO-042124 2020	MO-042124	Coaching_Interaction.Type_Virtual	8084
MO-026001 2020	MO-026001	Coaching_Interaction.Type_Virtual	8085
MO-004106 2019	MO-004106	Coaching_Interaction.Type_Virtual	8086
MO-115906 2019	MO-115906	Coaching_Interaction.Type_Virtual	8087
MO-028101 2019	MO-028101	Coaching_Interaction.Type_Virtual	8088
MO-028102 2020	MO-028102	Coaching_Interaction.Type_Virtual	8089
MO-085049 2020	MO-085049	Coaching_Interaction.Type_Virtual	8090
MO-085049 2019	MO-085049	Coaching_Interaction.Type_Virtual	8091
MO-078009 2020	MO-078009	Coaching_Interaction.Type_Virtual	8092
MO-078009 2019	MO-078009	Coaching_Interaction.Type_Virtual	8093
MO-073102 2020	MO-073102	Coaching_Interaction.Type_Virtual	8094
MO-073102 2019	MO-073102	Coaching_Interaction.Type_Virtual	8095
MO-085048 2020	MO-085048	Coaching_Interaction.Type_Virtual	8096
MO-085048 2019	MO-085048	Coaching_Interaction.Type_Virtual	8097
MO-018047 2020	MO-018047	Coaching_Interaction.Type_Virtual	8098
MO-024089 2020	MO-024089	Coaching_Interaction.Type_Virtual	8099
MO-024089 2019	MO-024089	Coaching_Interaction.Type_Virtual	8100
MO-094078 2019	MO-094078	Coaching_Interaction.Type_Virtual	8101
MO-094078 2020	MO-094078	Coaching_Interaction.Type_Virtual	8102
MO-094078 2018	MO-094078	Coaching_Interaction.Type_Virtual	8103
MO-045077 2020	MO-045077	Coaching_Interaction.Type_Virtual	8104
MO-045077 2019	MO-045077	Coaching_Interaction.Type_Virtual	8105
MO-050006 2018	MO-050006	Coaching_Interaction.Type_Virtual	8106
MO-048066 2018	MO-048066	Coaching_Interaction.Type_Virtual	8107
MO-092087 2019	MO-092087	Coaching_Interaction.Type_Virtual	8108
MO-092087 2018	MO-092087	Coaching_Interaction.Type_Virtual	8109
MO-062072 2019	MO-062072	Coaching_Interaction.Type_Virtual	8110
MO-014129 2019	MO-014129	Coaching_Interaction.Type_Virtual	8111
MO-014129 2020	MO-014129	Coaching_Interaction.Type_Virtual	8112
MO-037037 2020	MO-037037	Coaching_Interaction.Type_Virtual	8113
MO-037037 2019	MO-037037	Coaching_Interaction.Type_Virtual	8114
MO-048074 2019	MO-048074	Coaching_Interaction.Type_Virtual	8115
MO-050002 2019	MO-050002	Coaching_Interaction.Type_Virtual	8116
MO-033092 2019	MO-033092	Coaching_Interaction.Type_Virtual	8117
MO-033092 2018	MO-033092	Coaching_Interaction.Type_Virtual	8118
MO-029004 2020	MO-029004	Coaching_Interaction.Type_Virtual	8119
MO-029004 2019	MO-029004	Coaching_Interaction.Type_Virtual	8120
MO-048902 2019	MO-048902	Coaching_Interaction.Type_Virtual	8121
MO-048902 2020	MO-048902	Coaching_Interaction.Type_Virtual	8122
MO-010089 2020	MO-010089	Coaching_Interaction.Type_Virtual	8123
MO-010089 2019	MO-010089	Coaching_Interaction.Type_Virtual	8124
MO-064075 2019	MO-064075	Coaching_Interaction.Type_Virtual	8125
MO-064075 2020	MO-064075	Coaching_Interaction.Type_Virtual	8126
MO-064075 2018	MO-064075	Coaching_Interaction.Type_Virtual	8127
MO-078002 2020	MO-078002	Coaching_Interaction.Type_Virtual	8128
MO-078002 2018	MO-078002	Coaching_Interaction.Type_Virtual	8129
MO-096088 2019	MO-096088	Coaching_Interaction.Type_Virtual	8130
MO-048072 2019	MO-048072	Coaching_Interaction.Type_Virtual	8131
MO-048072 2020	MO-048072	Coaching_Interaction.Type_Virtual	8132
MO-048072 2018	MO-048072	Coaching_Interaction.Type_Virtual	8133
MO-088075 2020	MO-088075	Coaching_Interaction.Type_Virtual	8134
MO-051152 2020	MO-051152	Coaching_Interaction.Type_Virtual	8135
MO-051152 2019	MO-051152	Coaching_Interaction.Type_Virtual	8136
MO-051152 2018	MO-051152	Coaching_Interaction.Type_Virtual	8137
MO-069107 2020	MO-069107	Coaching_Interaction.Type_Virtual	8138
MO-069107 2019	MO-069107	Coaching_Interaction.Type_Virtual	8139
MO-069107 2018	MO-069107	Coaching_Interaction.Type_Virtual	8140
MO-107152 2019	MO-107152	Coaching_Interaction.Type_Virtual	8141
MO-107152 2018	MO-107152	Coaching_Interaction.Type_Virtual	8142
MO-084004 2020	MO-084004	Coaching_Interaction.Type_Virtual	8143
MO-047065 2020	MO-047065	Coaching_Interaction.Type_Virtual	8144
MO-047065 2019	MO-047065	Coaching_Interaction.Type_Virtual	8145
MO-050007 2020	MO-050007	Coaching_Interaction.Type_Virtual	8146
MO-050007 2019	MO-050007	Coaching_Interaction.Type_Virtual	8147
MO-035102 2020	MO-035102	Coaching_Interaction.Type_Virtual	8148
MO-035102 2019	MO-035102	Coaching_Interaction.Type_Virtual	8149
MO-110014 2020	MO-110014	Coaching_Interaction.Type_Virtual	8150
MO-115928 2019	MO-115928	Coaching_Interaction.Type_Virtual	8151
MO-115928 2020	MO-115928	Coaching_Interaction.Type_Virtual	8152
MO-085045 2020	MO-085045	Coaching_Interaction.Type_Virtual	8153
MO-042118 2020	MO-042118	Coaching_Interaction.Type_Virtual	8154
MO-042118 2019	MO-042118	Coaching_Interaction.Type_Virtual	8155
MO-042118 2018	MO-042118	Coaching_Interaction.Type_Virtual	8156
MO-056017 2018	MO-056017	Coaching_Interaction.Type_Virtual	8157
MO-056017 2019	MO-056017	Coaching_Interaction.Type_Virtual	8158
MO-056017 2020	MO-056017	Coaching_Interaction.Type_Virtual	8159
MO-115902 2020	MO-115902	Coaching_Interaction.Type_Virtual	8160
MO-058106 2019	MO-058106	Coaching_Interaction.Type_Virtual	8161
MO-058106 2018	MO-058106	Coaching_Interaction.Type_Virtual	8162
MO-036133 2020	MO-036133	Coaching_Interaction.Type_Virtual	8163
MO-036133 2019	MO-036133	Coaching_Interaction.Type_Virtual	8164
MO-036133 2018	MO-036133	Coaching_Interaction.Type_Virtual	8165
MO-082108 2020	MO-082108	Coaching_Interaction.Type_Virtual	8166
MO-077104 2019	MO-077104	Coaching_Interaction.Type_Virtual	8167
MO-077104 2020	MO-077104	Coaching_Interaction.Type_Virtual	8168
MO-015004 2020	MO-015004	Coaching_Interaction.Type_Virtual	8169
MO-015004 2019	MO-015004	Coaching_Interaction.Type_Virtual	8170
MO-069108 2020	MO-069108	Coaching_Interaction.Type_Virtual	8171
MO-069108 2019	MO-069108	Coaching_Interaction.Type_Virtual	8172
MO-069108 2018	MO-069108	Coaching_Interaction.Type_Virtual	8173
MO-035092 2019	MO-035092	Coaching_Interaction.Type_Virtual	8174
MO-035092 2018	MO-035092	Coaching_Interaction.Type_Virtual	8175
MO-097119 2020	MO-097119	Coaching_Interaction.Type_Virtual	8176
MO-097119 2019	MO-097119	Coaching_Interaction.Type_Virtual	8177
MO-096107 2019	MO-096107	Coaching_Interaction.Type_Virtual	8178
MO-096107 2018	MO-096107	Coaching_Interaction.Type_Virtual	8179
MO-063066 2019	MO-063066	Coaching_Interaction.Type_Virtual	8180
MO-063067 2020	MO-063067	Coaching_Interaction.Type_Virtual	8181
MO-062070 2020	MO-062070	Coaching_Interaction.Type_Virtual	8182
MO-062070 2019	MO-062070	Coaching_Interaction.Type_Virtual	8183
MO-097129 2020	MO-097129	Coaching_Interaction.Type_Virtual	8184
MO-097129 2019	MO-097129	Coaching_Interaction.Type_Virtual	8185
MO-074201 2018	MO-074201	Coaching_Interaction.Type_Virtual	8186
MO-060077 2018	MO-060077	Coaching_Interaction.Type_Virtual	8187
MO-058108 2018	MO-058108	Coaching_Interaction.Type_Virtual	8188
MO-036126 2020	MO-036126	Coaching_Interaction.Type_Virtual	8189
MO-036126 2019	MO-036126	Coaching_Interaction.Type_Virtual	8190
MO-036126 2018	MO-036126	Coaching_Interaction.Type_Virtual	8191
MO-004110 2019	MO-004110	Coaching_Interaction.Type_Virtual	8192
MO-105124 2019	MO-105124	Coaching_Interaction.Type_Virtual	8193
MO-105124 2018	MO-105124	Coaching_Interaction.Type_Virtual	8194
MO-044083 2018	MO-044083	Coaching_Interaction.Type_Virtual	8195
MO-114114 2019	MO-114114	Coaching_Interaction.Type_Virtual	8196
MO-012108 2020	MO-012108	Coaching_Interaction.Type_Virtual	8197
MO-012108 2019	MO-012108	Coaching_Interaction.Type_Virtual	8198
MO-073108 2020	MO-073108	Coaching_Interaction.Type_Virtual	8199
MO-014127 2019	MO-014127	Coaching_Interaction.Type_Virtual	8200
MO-072074 2019	MO-072074	Coaching_Interaction.Type_Virtual	8201
MO-072074 2018	MO-072074	Coaching_Interaction.Type_Virtual	8202
MO-105125 2019	MO-105125	Coaching_Interaction.Type_Virtual	8203
MO-112099 2020	MO-112099	Coaching_Interaction.Type_Virtual	8204
MO-112099 2019	MO-112099	Coaching_Interaction.Type_Virtual	8205
MO-017126 2020	MO-017126	Coaching_Interaction.Type_Virtual	8206
MO-017126 2019	MO-017126	Coaching_Interaction.Type_Virtual	8207
MO-096109 2019	MO-096109	Coaching_Interaction.Type_Virtual	8208
MO-014126 2020	MO-014126	Coaching_Interaction.Type_Virtual	8209
MO-014126 2019	MO-014126	Coaching_Interaction.Type_Virtual	8210
MO-074197 2020	MO-074197	Coaching_Interaction.Type_Virtual	8211
MO-074197 2019	MO-074197	Coaching_Interaction.Type_Virtual	8212
MO-094083 2020	MO-094083	Coaching_Interaction.Type_Virtual	8213
MO-094083 2018	MO-094083	Coaching_Interaction.Type_Virtual	8214
MO-033094 2020	MO-033094	Coaching_Interaction.Type_Virtual	8215
MO-088072 2020	MO-088072	Coaching_Interaction.Type_Virtual	8216
MO-088072 2019	MO-088072	Coaching_Interaction.Type_Virtual	8217
MO-088072 2018	MO-088072	Coaching_Interaction.Type_Virtual	8218
MO-050001 2019	MO-050001	Coaching_Interaction.Type_Virtual	8219
MO-033094 2019	MO-033094	Coaching_Interaction.Type_Virtual	8220
MO-092091 2019	MO-092091	Coaching_Interaction.Type_Virtual	8221
MO-075086 2019	MO-075086	Coaching_Interaction.Type_Virtual	8222
MO-075086 2020	MO-075086	Coaching_Interaction.Type_Virtual	8223
MO-076082 2019	MO-076082	Coaching_Interaction.Type_Virtual	8224
MO-076082 2020	MO-076082	Coaching_Interaction.Type_Virtual	8225
MO-076081 2019	MO-076081	Coaching_Interaction.Type_Virtual	8226
MO-064074 2018	MO-064074	Coaching_Interaction.Type_Virtual	8227
MO-078003 2019	MO-078003	Coaching_Interaction.Type_Virtual	8228
MO-079077 2018	MO-079077	Coaching_Interaction.Type_Virtual	8229
MO-079077 2019	MO-079077	Coaching_Interaction.Type_Virtual	8230
MO-080122 2020	MO-080122	Coaching_Interaction.Type_Virtual	8231
MO-080122 2019	MO-080122	Coaching_Interaction.Type_Virtual	8232
MO-081097 2020	MO-081097	Coaching_Interaction.Type_Virtual	8233
MO-055105 2019	MO-055105	Coaching_Interaction.Type_Virtual	8234
MO-055105 2020	MO-055105	Coaching_Interaction.Type_Virtual	8235
MO-082101 2020	MO-082101	Coaching_Interaction.Type_Virtual	8236
MO-107156 2020	MO-107156	Coaching_Interaction.Type_Virtual	8237
MO-107156 2019	MO-107156	Coaching_Interaction.Type_Virtual	8238
MO-107156 2018	MO-107156	Coaching_Interaction.Type_Virtual	8239
MO-012109 2020	MO-012109	Coaching_Interaction.Type_Virtual	8240
MO-012109 2019	MO-012109	Coaching_Interaction.Type_Virtual	8241
MO-012109 2018	MO-012109	Coaching_Interaction.Type_Virtual	8242
MO-110029 2020	MO-110029	Coaching_Interaction.Type_Virtual	8243
MO-110029 2019	MO-110029	Coaching_Interaction.Type_Virtual	8244
MO-110029 2018	MO-110029	Coaching_Interaction.Type_Virtual	8245
MO-027057 2020	MO-027057	Coaching_Interaction.Type_Virtual	8246
MO-027057 2019	MO-027057	Coaching_Interaction.Type_Virtual	8247
MO-087083 2018	MO-087083	Coaching_Interaction.Type_Virtual	8248
MO-107158 2019	MO-107158	Coaching_Interaction.Type_Virtual	8249
MO-107158 2018	MO-107158	Coaching_Interaction.Type_Virtual	8250
MO-019142 2019	MO-019142	Coaching_Interaction.Type_Virtual	8251
MO-019142 2020	MO-019142	Coaching_Interaction.Type_Virtual	8252
MO-088073 2020	MO-088073	Coaching_Interaction.Type_Virtual	8253
MO-085044 2020	MO-085044	Coaching_Interaction.Type_Virtual	8254
MO-085044 2019	MO-085044	Coaching_Interaction.Type_Virtual	8255
MO-110030 2020	MO-110030	Coaching_Interaction.Type_Virtual	8256
MO-041005 2020	MO-041005	Coaching_Interaction.Type_Virtual	8257
MO-041005 2019	MO-041005	Coaching_Interaction.Type_Virtual	8258
MO-041005 2018	MO-041005	Coaching_Interaction.Type_Virtual	8259
MO-072066 2020	MO-072066	Coaching_Interaction.Type_Virtual	8260
MO-072066 2019	MO-072066	Coaching_Interaction.Type_Virtual	8261
MO-003032 2020	MO-003032	Coaching_Interaction.Type_Virtual	8262
MO-003032 2019	MO-003032	Coaching_Interaction.Type_Virtual	8263
MO-033090 2019	MO-033090	Coaching_Interaction.Type_Virtual	8264
MO-033090 2018	MO-033090	Coaching_Interaction.Type_Virtual	8265
MO-002097 2020	MO-002097	Coaching_Interaction.Type_Virtual	8266
MO-002097 2019	MO-002097	Coaching_Interaction.Type_Virtual	8267
MO-099082 2020	MO-099082	Coaching_Interaction.Type_Virtual	8268
MO-099082 2019	MO-099082	Coaching_Interaction.Type_Virtual	8269
MO-099082 2018	MO-099082	Coaching_Interaction.Type_Virtual	8270
MO-100059 2020	MO-100059	Coaching_Interaction.Type_Virtual	8271
MO-100062 2020	MO-100062	Coaching_Interaction.Type_Virtual	8272
MO-100062 2019	MO-100062	Coaching_Interaction.Type_Virtual	8273
MO-100062 2018	MO-100062	Coaching_Interaction.Type_Virtual	8274
MO-080125 2020	MO-080125	Coaching_Interaction.Type_Virtual	8275
MO-080125 2019	MO-080125	Coaching_Interaction.Type_Virtual	8276
MO-080125 2018	MO-080125	Coaching_Interaction.Type_Virtual	8277
MO-042113 2020	MO-042113	Coaching_Interaction.Type_Virtual	8278
MO-042113 2019	MO-042113	Coaching_Interaction.Type_Virtual	8279
MO-042113 2018	MO-042113	Coaching_Interaction.Type_Virtual	8280
MO-108144 2019	MO-108144	Coaching_Interaction.Type_Virtual	8281
MO-108144 2018	MO-108144	Coaching_Interaction.Type_Virtual	8282
MO-019144 2018	MO-019144	Coaching_Interaction.Type_Virtual	8283
MO-100063 2018	MO-100063	Coaching_Interaction.Type_Virtual	8284
MO-100063 2019	MO-100063	Coaching_Interaction.Type_Virtual	8285
MO-100063 2020	MO-100063	Coaching_Interaction.Type_Virtual	8286
MO-024087 2019	MO-024087	Coaching_Interaction.Type_Virtual	8287
MO-024087 2020	MO-024087	Coaching_Interaction.Type_Virtual	8288
MO-024087 2018	MO-024087	Coaching_Interaction.Type_Virtual	8289
MO-014130 2020	MO-014130	Coaching_Interaction.Type_Virtual	8290
MO-014130 2019	MO-014130	Coaching_Interaction.Type_Virtual	8291
MO-041002 2020	MO-041002	Coaching_Interaction.Type_Virtual	8292
MO-041002 2019	MO-041002	Coaching_Interaction.Type_Virtual	8293
MO-041002 2018	MO-041002	Coaching_Interaction.Type_Virtual	8294
MO-090076 2020	MO-090076	Coaching_Interaction.Type_Virtual	8295
MO-035099 2019	MO-035099	Coaching_Interaction.Type_Virtual	8296
MO-005121 2019	MO-005121	Coaching_Interaction.Type_Virtual	8297
MO-005121 2020	MO-005121	Coaching_Interaction.Type_Virtual	8298
MO-022090 2020	MO-022090	Coaching_Interaction.Type_Virtual	8299
MO-022090 2019	MO-022090	Coaching_Interaction.Type_Virtual	8300
MO-022094 2019	MO-022094	Coaching_Interaction.Type_Virtual	8301
MO-022094 2020	MO-022094	Coaching_Interaction.Type_Virtual	8302
MO-092090 2020	MO-092090	Coaching_Interaction.Type_Virtual	8303
MO-092090 2019	MO-092090	Coaching_Interaction.Type_Virtual	8304
MO-092090 2018	MO-092090	Coaching_Interaction.Type_Virtual	8305
MO-081094 2019	MO-081094	Coaching_Interaction.Type_Virtual	8306
MO-028103 2019	MO-028103	Coaching_Interaction.Type_Virtual	8307
MO-028103 2020	MO-028103	Coaching_Interaction.Type_Virtual	8308
MO-036135 2018	MO-036135	Coaching_Interaction.Type_Virtual	8309
MO-036137 2020	MO-036137	Coaching_Interaction.Type_Virtual	8310
MO-036137 2019	MO-036137	Coaching_Interaction.Type_Virtual	8311
MO-003031 2020	MO-003031	Coaching_Interaction.Type_Virtual	8312
MO-003031 2019	MO-003031	Coaching_Interaction.Type_Virtual	8313
MO-040107 2018	MO-040107	Coaching_Interaction.Type_Virtual	8314
MO-040107 2019	MO-040107	Coaching_Interaction.Type_Virtual	8315
MO-040107 2020	MO-040107	Coaching_Interaction.Type_Virtual	8316
MO-036131 2019	MO-036131	Coaching_Interaction.Type_Virtual	8317
MO-036131 2020	MO-036131	Coaching_Interaction.Type_Virtual	8318
MO-018050 2019	MO-018050	Coaching_Interaction.Type_Virtual	8319
MO-039136 2020	MO-039136	Coaching_Interaction.Type_Virtual	8320
MO-051159 2018	MO-051159	Coaching_Interaction.Type_Virtual	8321
MO-008107 2020	MO-008107	Coaching_Interaction.Type_Virtual	8322
MO-008107 2019	MO-008107	Coaching_Interaction.Type_Virtual	8323
MO-085046 2020	MO-085046	Coaching_Interaction.Type_Virtual	8324
MO-085046 2019	MO-085046	Coaching_Interaction.Type_Virtual	8325
MO-085046 2018	MO-085046	Coaching_Interaction.Type_Virtual	8326
MO-096114 2019	MO-096114	Coaching_Interaction.Type_Virtual	8327
MO-054043 2019	MO-054043	Coaching_Interaction.Type_Virtual	8328
MO-092089 2020	MO-092089	Coaching_Interaction.Type_Virtual	8329
MO-092089 2019	MO-092089	Coaching_Interaction.Type_Virtual	8330
MO-092089 2018	MO-092089	Coaching_Interaction.Type_Virtual	8331
MO-074190 2020	MO-074190	Coaching_Interaction.Type_Virtual	8332
MO-074190 2018	MO-074190	Coaching_Interaction.Type_Virtual	8333
MO-074190 2019	MO-074190	Coaching_Interaction.Type_Virtual	8334
MO-046131 2020	MO-046131	Coaching_Interaction.Type_Virtual	8335
MO-046131 2018	MO-046131	Coaching_Interaction.Type_Virtual	8336
MO-057004 2019	MO-057004	Coaching_Interaction.Type_Virtual	8337
MO-057004 2018	MO-057004	Coaching_Interaction.Type_Virtual	8338
MO-009080 2019	MO-009080	Coaching_Interaction.Type_Virtual	8339
MO-009080 2020	MO-009080	Coaching_Interaction.Type_Virtual	8340
MO-113001 2020	MO-113001	Coaching_Interaction.Type_Virtual	8341
MO-113001 2019	MO-113001	Coaching_Interaction.Type_Virtual	8342
MO-113001 2018	MO-113001	Coaching_Interaction.Type_Virtual	8343
MO-109002 2020	MO-109002	Coaching_Interaction.Type_Virtual	8344
MO-001090 2019	MO-001090	Coaching_Interaction.Type_Phone	8345
MO-093120 2020	MO-093120	Coaching_Interaction.Type_Phone	8346
MO-093120 2019	MO-093120	Coaching_Interaction.Type_Phone	8347
MO-055110 2019	MO-055110	Coaching_Interaction.Type_Phone	8348
MO-055110 2018	MO-055110	Coaching_Interaction.Type_Phone	8349
MO-034124 2020	MO-034124	Coaching_Interaction.Type_Phone	8350
MO-096099 2018	MO-096099	Coaching_Interaction.Type_Phone	8351
MO-019152 2020	MO-019152	Coaching_Interaction.Type_Phone	8352
MO-019152 2018	MO-019152	Coaching_Interaction.Type_Phone	8353
MO-094076 2020	MO-094076	Coaching_Interaction.Type_Phone	8354
MO-094076 2019	MO-094076	Coaching_Interaction.Type_Phone	8355
MO-082100 2019	MO-082100	Coaching_Interaction.Type_Phone	8356
MO-058112 2019	MO-058112	Coaching_Interaction.Type_Phone	8357
MO-058112 2018	MO-058112	Coaching_Interaction.Type_Phone	8358
MO-021149 2020	MO-021149	Coaching_Interaction.Type_Phone	8359
MO-021149 2019	MO-021149	Coaching_Interaction.Type_Phone	8360
MO-011079 2019	MO-011079	Coaching_Interaction.Type_Phone	8361
MO-011079 2018	MO-011079	Coaching_Interaction.Type_Phone	8362
MO-058107 2018	MO-058107	Coaching_Interaction.Type_Phone	8363
MO-042117 2019	MO-042117	Coaching_Interaction.Type_Phone	8364
MO-042117 2020	MO-042117	Coaching_Interaction.Type_Phone	8365
MO-015002 2019	MO-015002	Coaching_Interaction.Type_Phone	8366
MO-016096 2019	MO-016096	Coaching_Interaction.Type_Phone	8367
MO-017125 2020	MO-017125	Coaching_Interaction.Type_Phone	8368
MO-017125 2019	MO-017125	Coaching_Interaction.Type_Phone	8369
MO-049142 2019	MO-049142	Coaching_Interaction.Type_Phone	8370
MO-049142 2020	MO-049142	Coaching_Interaction.Type_Phone	8371
MO-078012 2019	MO-078012	Coaching_Interaction.Type_Phone	8372
MO-078012 2018	MO-078012	Coaching_Interaction.Type_Phone	8373
MO-005123 2020	MO-005123	Coaching_Interaction.Type_Phone	8374
MO-005123 2019	MO-005123	Coaching_Interaction.Type_Phone	8375
MO-094086 2020	MO-094086	Coaching_Interaction.Type_Phone	8376
MO-094086 2019	MO-094086	Coaching_Interaction.Type_Phone	8377
MO-067061 2020	MO-067061	Coaching_Interaction.Type_Phone	8378
MO-059117 2020	MO-059117	Coaching_Interaction.Type_Phone	8379
MO-059117 2019	MO-059117	Coaching_Interaction.Type_Phone	8380
MO-023101 2019	MO-023101	Coaching_Interaction.Type_Phone	8381
MO-042124 2020	MO-042124	Coaching_Interaction.Type_Phone	8382
MO-026001 2020	MO-026001	Coaching_Interaction.Type_Phone	8383
MO-004106 2019	MO-004106	Coaching_Interaction.Type_Phone	8384
MO-115906 2019	MO-115906	Coaching_Interaction.Type_Phone	8385
MO-028101 2019	MO-028101	Coaching_Interaction.Type_Phone	8386
MO-028102 2020	MO-028102	Coaching_Interaction.Type_Phone	8387
MO-085049 2020	MO-085049	Coaching_Interaction.Type_Phone	8388
MO-085049 2019	MO-085049	Coaching_Interaction.Type_Phone	8389
MO-078009 2020	MO-078009	Coaching_Interaction.Type_Phone	8390
MO-078009 2019	MO-078009	Coaching_Interaction.Type_Phone	8391
MO-073102 2020	MO-073102	Coaching_Interaction.Type_Phone	8392
